document_id,document_metadata.geography,world_bank_region,country_name
CPR.document.i00001601.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00001618.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00001642.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001678.n0000,CAN,North America,Canada
CPR.document.i00001735.n0000,TZA,Sub-Saharan Africa,Tanzania
CPR.document.i00001738.n0000,IDN,East Asia & Pacific,Indonesia
CPR.document.i00001765.n0000,MEX,Latin America & Caribbean,Mexico
CPR.document.i00001768.n0000,KOR,East Asia & Pacific,South Korea
CPR.document.i00001771.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001828.n0000,LIE,Europe & Central Asia,Liechtenstein
CPR.document.i00001831.n0000,JPN,East Asia & Pacific,Japan
CPR.document.i00001846.n0000,IND,South Asia,India
CPR.document.i00001850.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00001889.n0000,ZAF,Sub-Saharan Africa,South Africa
CPR.document.i00001901.n0000,BGR,Europe & Central Asia,Bulgaria
CPR.document.i00001907.n0000,IND,South Asia,India
CPR.document.i00001934.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00001946.n0000,BRA,Latin America & Caribbean,Brazil
CPR.document.i00001958.n0000,CHN,East Asia & Pacific,China
CPR.document.i00001973.n0000,CHN,East Asia & Pacific,China
CPR.document.i00002022.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00002055.n0000,RUS,Europe & Central Asia,Russia
CPR.document.i00002091.n0000,EUR,Europe & Central Asia,European Union
CPR.document.i00002118.n0000,ARG,Latin America & Caribbean,Argentina
CPR.document.i00002127.n0000,IND,South Asia,India
CPR.document.i00002223.n0000,KEN,Sub-Saharan Africa,Kenya
UNFCCC.document.i00000016.n0000,AZE,Europe & Central Asia,Azerbaijan
UNFCCC.document.i00000036.n0000,ZAF,Sub-Saharan Africa,South Africa
UNFCCC.document.i00000045.n0000,DZA,Middle East & North Africa,Algeria
UNFCCC.document.i00000073.n0000,CHN,East Asia & Pacific,China
UNFCCC.document.i00000080.n0000,LUX,Europe & Central Asia,Luxembourg
UNFCCC.document.i00000115.n0000,SWE,Europe & Central Asia,Sweden
UNFCCC.document.i00000139.n0000,ARG,Latin America & Caribbean,Argentina
UNFCCC.document.i00000177.n0000,LIE,Europe & Central Asia,Liechtenstein
UNFCCC.document.i00000189.n0000,DEU,Europe & Central Asia,Germany
UNFCCC.document.i00000216.n0000,GUY,Latin America & Caribbean,Guyana
UNFCCC.document.i00000223.n0000,HRV,Europe & Central Asia,Croatia
UNFCCC.document.i00000233.n0000,PHL,East Asia & Pacific,Philippines
UNFCCC.document.i00000257.n0000,CAN,North America,Canada
UNFCCC.document.i00000271.n0000,UZB,Europe & Central Asia,Uzbekistan
UNFCCC.non-party.11.0,XAA,,
UNFCCC.non-party.1115.0,XAA,,
UNFCCC.non-party.1182.0,XAA,,
UNFCCC.non-party.1185.0,XAA,,
UNFCCC.non-party.1248.0,XAA,,
UNFCCC.non-party.1257.0,XAA,,
UNFCCC.non-party.1267.0,XAA,,
UNFCCC.non-party.1330.0,XAA,,
UNFCCC.non-party.1339.0,XAA,,
UNFCCC.non-party.1340.0,XAA,,
UNFCCC.non-party.1351.0,XAA,,
UNFCCC.non-party.1365.0,XAA,,
UNFCCC.non-party.1366.0,XAA,,
UNFCCC.non-party.1373.0,XAA,,
UNFCCC.non-party.1386.0,XAA,,
UNFCCC.non-party.1396.0,XAA,,
UNFCCC.non-party.1401.0,XAA,,
UNFCCC.non-party.1403.0,XAA,,
UNFCCC.non-party.1411.0,XAA,,
UNFCCC.non-party.1445.0,XAA,,
UNFCCC.non-party.1448.0,XAA,,
UNFCCC.non-party.1449.0,XAA,,
UNFCCC.non-party.1515.0,XAA,,
UNFCCC.non-party.1551.0,XAA,,
UNFCCC.non-party.1608.0,XAA,,
UNFCCC.non-party.1610.0,XAA,,
UNFCCC.non-party.1614.0,XAA,,
UNFCCC.non-party.1619.0,XAA,,
UNFCCC.non-party.1630.0,XAA,,
UNFCCC.non-party.1635.0,XAA,,
UNFCCC.non-party.1638.0,XAA,,
UNFCCC.non-party.1646.0,XAA,,
UNFCCC.non-party.1661.0,XAA,,
UNFCCC.non-party.1680.0,XAA,,
UNFCCC.non-party.1685.0,XAA,,
UNFCCC.non-party.1708.0,XAA,,
UNFCCC.non-party.1722.0,XAA,,
UNFCCC.non-party.174.0,XAA,,
UNFCCC.non-party.1748.0,COL,Latin America & Caribbean,Colombia
UNFCCC.non-party.1750.0,PNG,East Asia & Pacific,Papua New Guinea
UNFCCC.non-party.1751.0,MWI,Sub-Saharan Africa,Malawi
UNFCCC.non-party.1759.0,XAA,,
UNFCCC.non-party.1762.0,XAA,,
UNFCCC.non-party.1789.0,XAA,,
UNFCCC.non-party.1792.0,XAA,,
UNFCCC.non-party.1800.0,XAA,,
UNFCCC.non-party.1821.0,XAA,,
UNFCCC.non-party.1824.0,XAA,,
UNFCCC.non-party.1829.0,XAA,,
UNFCCC.non-party.1855.0,XAA,,
UNFCCC.non-party.1857.0,XAA,,
CCLW.executive.10034.0,KOR,East Asia & Pacific,South Korea
CCLW.executive.10054.0,THA,East Asia & Pacific,Thailand
CCLW.executive.10073.0,VNM,East Asia & Pacific,Vietnam
CCLW.executive.1008.0,DZA,Middle East & North Africa,Algeria
CCLW.executive.10083.rtl_190,CAN,North America,Canada
CCLW.executive.10087.rtl_301,CHN,East Asia & Pacific,China
CCLW.executive.10098.4573,ESP,Europe & Central Asia,Spain
CCLW.executive.10099.4575,CHN,East Asia & Pacific,China
CCLW.executive.10102.5043,HUN,Europe & Central Asia,Hungary
CCLW.executive.10108.4589,IDN,East Asia & Pacific,Indonesia
CCLW.executive.10115.4613,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10117.0,VNM,East Asia & Pacific,Vietnam
CCLW.executive.10119.4632,VNM,East Asia & Pacific,Vietnam
CCLW.executive.10126.4646,SWE,Europe & Central Asia,Sweden
CCLW.executive.10129.4650,UZB,Europe & Central Asia,Uzbekistan
CCLW.executive.10135.4659,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.10137.4664,GHA,Sub-Saharan Africa,Ghana
CCLW.executive.10142.4671,CZE,Europe & Central Asia,Czechia
CCLW.executive.10154.4690,UGA,Sub-Saharan Africa,Uganda
CCLW.executive.10160.4700,NLD,Europe & Central Asia,Netherlands
CCLW.executive.10163.4704,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.10173.4740,TUR,Europe & Central Asia,Turkey
CCLW.executive.10175.4744,PER,Latin America & Caribbean,Peru
CCLW.executive.10178.rtl_198,PRT,Europe & Central Asia,Portugal
CCLW.executive.10183.4768,PHL,East Asia & Pacific,Philippines
CCLW.executive.10185.4770,PHL,East Asia & Pacific,Philippines
CCLW.executive.10188.5096,GEO,Europe & Central Asia,Georgia
CCLW.executive.10193.4780,ARM,Europe & Central Asia,Armenia
CCLW.executive.10201.5873,CAN,North America,Canada
CCLW.executive.10205.4788,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10218.4820,MAR,Middle East & North Africa,Morocco
CCLW.executive.10249.4864,ISR,Middle East & North Africa,Israel
CCLW.executive.1025.0,ARG,Latin America & Caribbean,Argentina
CCLW.executive.10260.4875,SYC,Sub-Saharan Africa,Seychelles
CCLW.executive.10287.0,SLE,Sub-Saharan Africa,Sierra Leone
CCLW.executive.10291.5024,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.10292.4907,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10292.rtl_97,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10294.4910,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10305.4918,COG,Sub-Saharan Africa,Congo
UNFCCC.party.792.0,MLT,Europe & Central Asia,Malta
UNFCCC.party.803.0,MHL,East Asia & Pacific,Marshall Islands
UNFCCC.party.806.0,MRT,Sub-Saharan Africa,Mauritania
UNFCCC.party.81.0,AUS,East Asia & Pacific,Australia
UNFCCC.party.811.0,MRT,Sub-Saharan Africa,Mauritania
UNFCCC.party.815.0,MUS,Sub-Saharan Africa,Mauritius
UNFCCC.party.816.0,MUS,Sub-Saharan Africa,Mauritius
UNFCCC.party.817.0,MUS,Sub-Saharan Africa,Mauritius
UNFCCC.party.819.0,USA,North America,United States of America
CCLW.executive.10759.5980,CIV,Sub-Saharan Africa,Côte d'Ivoire
CCLW.executive.10766.rtl_222,BLR,Europe & Central Asia,Belarus
CCLW.executive.10769.5990,BLR,Europe & Central Asia,Belarus
CCLW.executive.10799.6050,EUR,Europe & Central Asia,European Union
CCLW.executive.10809.6062,JPN,East Asia & Pacific,Japan
CCLW.executive.10816.6075,JPN,East Asia & Pacific,Japan
CCLW.executive.10816.6076,JPN,East Asia & Pacific,Japan
CCLW.executive.10823.6090,VUT,East Asia & Pacific,Vanuatu
CCLW.executive.10831.6102,USA,North America,United States of America
CCLW.executive.10838.6112,FRA,Europe & Central Asia,France
CCLW.executive.10853.6122,FRA,Europe & Central Asia,France
CCLW.executive.10858.6125,DEU,Europe & Central Asia,Germany
CCLW.executive.10864.6129,ARE,Middle East & North Africa,United Arab Emirates
CCLW.executive.10865.0,ARE,Middle East & North Africa,United Arab Emirates
CCLW.executive.10895.0,SDN,Sub-Saharan Africa,Sudan
CCLW.executive.10904.rtl_275,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.1094.3066,BRA,Latin America & Caribbean,Brazil
CCLW.executive.10977.6236,BHS,Latin America & Caribbean,"Bahamas, The"
CCLW.executive.10985.6244,FJI,East Asia & Pacific,Fiji
CCLW.executive.11001.6283,VNM,East Asia & Pacific,Vietnam
CCLW.executive.11057.6358,IND,South Asia,India
CCLW.executive.11060.6361,IND,South Asia,India
CCLW.executive.11061.6363,IND,South Asia,India
CCLW.executive.11084.6388,ZAF,Sub-Saharan Africa,South Africa
CCLW.executive.11102.6423,IDN,East Asia & Pacific,Indonesia
CCLW.executive.11104.6425,IDN,East Asia & Pacific,Indonesia
CCLW.executive.11108.6429,IDN,East Asia & Pacific,Indonesia
CCLW.executive.11126.0,OMN,Middle East & North Africa,Oman
CCLW.executive.11132.6498,USA,North America,United States of America
CCLW.executive.11147.6515,LIE,Europe & Central Asia,Liechtenstein
CCLW.executive.11171.6583,SWE,Europe & Central Asia,Sweden
CCLW.executive.11174.6592,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.1128.3086,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.1136.0,CUB,Latin America & Caribbean,Cuba
CCLW.executive.1169.3093,ECU,Latin America & Caribbean,Ecuador
CCLW.executive.1171.3097,ECU,Latin America & Caribbean,Ecuador
CCLW.executive.1177.5741,EGY,Middle East & North Africa,Egypt
CCLW.executive.1188.2364,ETH,Sub-Saharan Africa,Ethiopia
CCLW.executive.1196.2373,EUR,Europe & Central Asia,European Union
CCLW.executive.1262.2610,GHA,Sub-Saharan Africa,Ghana
CCLW.executive.1283.2570,GRD,Latin America & Caribbean,Grenada
CCLW.executive.1297.0,HUN,Europe & Central Asia,Hungary
CCLW.executive.1317.2154,IND,South Asia,India
CCLW.executive.1319.2560,IND,South Asia,India
CCLW.executive.1322.3113,IND,South Asia,India
CCLW.executive.1346.2048,IDN,East Asia & Pacific,Indonesia
CCLW.executive.1354.2130,IRN,Middle East & North Africa,Iran
CCLW.executive.1372.1954,ISR,Middle East & North Africa,Israel
CCLW.executive.1380.1685,ISR,Middle East & North Africa,Israel
UNFCCC.party.117.0,BLR,Europe & Central Asia,Belarus
UNFCCC.party.1176.0,ESP,Europe & Central Asia,Spain
UNFCCC.party.1221.0,TUR,Europe & Central Asia,Turkey
UNFCCC.party.1223.0,BEL,Europe & Central Asia,Belgium
UNFCCC.party.1225.0,BEN,Sub-Saharan Africa,Benin
UNFCCC.party.1227.0,RUS,Europe & Central Asia,Russia
UNFCCC.party.1231.0,CAN,North America,Canada
UNFCCC.party.1234.0,XAB,,
UNFCCC.party.1237.0,XAB,,
UNFCCC.party.1277.0,SDN,Sub-Saharan Africa,Sudan
UNFCCC.party.129.0,BLZ,Latin America & Caribbean,Belize
UNFCCC.party.1294.0,SWE,Europe & Central Asia,Sweden
UNFCCC.party.1304.0,CHE,Europe & Central Asia,Switzerland
UNFCCC.party.1310.0,SYR,Middle East & North Africa,Syria
UNFCCC.party.1313.0,TJK,Europe & Central Asia,Tajikistan
UNFCCC.party.1316.0,TJK,Europe & Central Asia,Tajikistan
UNFCCC.party.1422.0,GBR,Europe & Central Asia,United Kingdom
UNFCCC.party.1443.0,MKD,Europe & Central Asia,North Macedonia (Republic of North Macedonia)
UNFCCC.party.1461.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1463.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1470.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1471.0,TON,East Asia & Pacific,Tonga
UNFCCC.party.1481.0,TUN,Middle East & North Africa,Tunisia
UNFCCC.party.1483.0,TUN,Middle East & North Africa,Tunisia
UNFCCC.party.1491.0,TUR,Europe & Central Asia,Turkey
UNFCCC.party.1497.0,UGA,Sub-Saharan Africa,Uganda
UNFCCC.party.1500.0,UGA,Sub-Saharan Africa,Uganda
UNFCCC.party.611.0,ISL,Europe & Central Asia,Iceland
UNFCCC.party.625.0,IND,South Asia,India
UNFCCC.party.634.0,IDN,East Asia & Pacific,Indonesia
UNFCCC.party.937.0,NIC,Latin America & Caribbean,Nicaragua
UNFCCC.party.943.0,NER,Sub-Saharan Africa,Niger
UNFCCC.party.953.0,NGA,Sub-Saharan Africa,Nigeria
UNFCCC.party.955.0,MDA,Europe & Central Asia,Moldova
UNFCCC.party.960.0,MKD,Europe & Central Asia,North Macedonia (Republic of North Macedonia)
UNFCCC.party.971.0,NOR,Europe & Central Asia,Norway
UNFCCC.party.987.0,PAK,South Asia,Pakistan
UNFCCC.party.994.0,PAN,Latin America & Caribbean,Panama
CCLW.executive.9349.1085,COL,Latin America & Caribbean,Colombia
CCLW.executive.9364.2904,MMR,East Asia & Pacific,Myanmar
CCLW.executive.9366.0,AGO,Sub-Saharan Africa,Angola
CCLW.executive.9387.4624,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9390.3473,TZA,Sub-Saharan Africa,Tanzania
CCLW.executive.9393.3479,POL,Europe & Central Asia,Poland
CCLW.executive.9399.3504,PRT,Europe & Central Asia,Portugal
CCLW.executive.9403.3511,ESP,Europe & Central Asia,Spain
CCLW.executive.9415.3528,LUX,Europe & Central Asia,Luxembourg
CCLW.executive.9416.4492,ISL,Europe & Central Asia,Iceland
CCLW.executive.9417.3530,TJK,Europe & Central Asia,Tajikistan
CCLW.executive.9419.3532,ECU,Latin America & Caribbean,Ecuador
CCLW.executive.9433.3550,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.9450.3701,TUR,Europe & Central Asia,Turkey
CCLW.executive.9463.3727,FRA,Europe & Central Asia,France
CCLW.executive.9466.3730,FRA,Europe & Central Asia,France
CCLW.executive.9472.3756,MAR,Middle East & North Africa,Morocco
CCLW.executive.9474.3760,FRA,Europe & Central Asia,France
CCLW.executive.9479.4995,BRA,Latin America & Caribbean,Brazil
CCLW.executive.9487.3796,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9488.3799,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.9493.3807,AUT,Europe & Central Asia,Austria
CCLW.executive.9503.3825,DEU,Europe & Central Asia,Germany
CCLW.executive.9504.3828,GRC,Europe & Central Asia,Greece
CCLW.executive.9513.6450,PRT,Europe & Central Asia,Portugal
CCLW.executive.9514.3847,ROU,Europe & Central Asia,Romania
CCLW.executive.9517.2086,ESP,Europe & Central Asia,Spain
CCLW.executive.9518.3855,SWE,Europe & Central Asia,Sweden
CCLW.executive.9524.3874,KIR,East Asia & Pacific,Kiribati
CCLW.executive.9540.3900,CAN,North America,Canada
CCLW.executive.9543.rtl_172,CAN,North America,Canada
CCLW.executive.9552.3924,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9565.3946,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9568.3949,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9573.3954,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9575.3956,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9585.3969,IDN,East Asia & Pacific,Indonesia
CCLW.executive.9589.3974,IDN,East Asia & Pacific,Indonesia
CCLW.executive.9596.3982,IDN,East Asia & Pacific,Indonesia
CCLW.executive.9599.3985,MDV,South Asia,Maldives
CCLW.executive.9650.4068,LKA,South Asia,Sri Lanka
CCLW.executive.9651.4069,LKA,South Asia,Sri Lanka
CCLW.executive.9691.4111,THA,East Asia & Pacific,Thailand
CCLW.executive.9697.4118,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9701.4122,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9707.rtl_134,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9717.4163,ZAF,Sub-Saharan Africa,South Africa
CCLW.executive.9737.4222,BRA,Latin America & Caribbean,Brazil
CCLW.executive.9749.4305,NOR,Europe & Central Asia,Norway
CCLW.executive.9755.4307,UKR,Europe & Central Asia,Ukraine
CCLW.executive.9755.4308,UKR,Europe & Central Asia,Ukraine
CCLW.executive.9756.4310,ESP,Europe & Central Asia,Spain
CCLW.executive.9764.4326,AUS,East Asia & Pacific,Australia
CCLW.executive.9768.0,JPN,East Asia & Pacific,Japan
CCLW.executive.9782.4435,AND,Europe & Central Asia,Andorra
CCLW.executive.9792.4373,AND,Europe & Central Asia,Andorra
CCLW.executive.9794.4424,AND,Europe & Central Asia,Andorra
CCLW.executive.9861.4439,BGD,South Asia,Bangladesh
CCLW.executive.9863.4442,BRN,East Asia & Pacific,Brunei Darussalam
CCLW.executive.9875.4454,PAN,Latin America & Caribbean,Panama
CCLW.executive.9880.4459,PER,Latin America & Caribbean,Peru
CCLW.executive.9882.0,POL,Europe & Central Asia,Poland
CCLW.executive.9954.4411,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9955.rtl_187,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9987.4619,EUR,Europe & Central Asia,European Union
CCLW.executive.rtl_16.rtl_22,DEU,Europe & Central Asia,Germany
CCLW.executive.rtl_21.rtl_29,JOR,Middle East & North Africa,Jordan
CCLW.executive.rtl_25.rtl_36,BRA,Latin America & Caribbean,Brazil
CCLW.executive.rtl_31.rtl_44,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.rtl_38.rtl_51,CAN,North America,Canada
CCLW.executive.rtl_39.rtl_52,CAN,North America,Canada
CCLW.executive.rtl_56.rtl_259,JPN,East Asia & Pacific,Japan
CCLW.executive.rtl_59.rtl_264,NZL,East Asia & Pacific,New Zealand
CCLW.executive.rtl_6.rtl_10,DEU,Europe & Central Asia,Germany
CCLW.executive.rtl_6.rtl_9,DEU,Europe & Central Asia,Germany
CCLW.executive.rtl_62.rtl_277,CAN,North America,Canada
CCLW.executive.rtl_65.rtl_283,KHM,East Asia & Pacific,Cambodia
CCLW.executive.rtl_70.rtl_288,FRA,Europe & Central Asia,France
CCLW.executive.rtl_72.rtl_292,UGA,Sub-Saharan Africa,Uganda
CCLW.executive.rtl_88.rtl_316,IDN,East Asia & Pacific,Indonesia
CCLW.executive.rtl_9.rtl_14,DEU,Europe & Central Asia,Germany
CCLW.executive.rtl_94.rtl_326,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.rtl_97.rtl_337,DNK,Europe & Central Asia,Denmark
CCLW.executive.rtl_98.rtl_338,USA,North America,United States of America
CCLW.legislative.10096.4559,NLD,Europe & Central Asia,Netherlands
CCLW.legislative.10162.4703,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.10162.rtl_193,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.10164.4705,IRL,Europe & Central Asia,Ireland
CCLW.legislative.10167.4710,FIN,Europe & Central Asia,Finland
CCLW.legislative.10284.4900,SLE,Sub-Saharan Africa,Sierra Leone
CCLW.legislative.1031.0,AUS,East Asia & Pacific,Australia
CCLW.legislative.10336.4967,DZA,Middle East & North Africa,Algeria
CCLW.legislative.10341.4972,ECU,Latin America & Caribbean,Ecuador
UNFCCC.party.1564.0,UZB,Europe & Central Asia,Uzbekistan
UNFCCC.party.1573.0,VEN,Latin America & Caribbean,Venezuela
UNFCCC.party.1580.0,VNM,East Asia & Pacific,Vietnam
UNFCCC.party.1594.0,ZMB,Sub-Saharan Africa,Zambia
UNFCCC.party.1597.0,ZMB,Sub-Saharan Africa,Zambia
UNFCCC.party.1650.0,URY,Latin America & Caribbean,Uruguay
UNFCCC.party.169.0,BRN,East Asia & Pacific,Brunei Darussalam
UNFCCC.party.173.0,BGR,Europe & Central Asia,Bulgaria
UNFCCC.party.1731.0,ARE,Middle East & North Africa,United Arab Emirates
UNFCCC.party.1764.0,XAB,,
UNFCCC.party.1774.0,XAB,,
UNFCCC.party.1782.0,RUS,Europe & Central Asia,Russia
UNFCCC.party.183.0,BDI,Sub-Saharan Africa,Burundi
UNFCCC.party.1838.0,AUS,East Asia & Pacific,Australia
UNFCCC.party.1849.0,JPN,East Asia & Pacific,Japan
UNFCCC.party.201.0,CMR,Sub-Saharan Africa,Cameroon
UNFCCC.party.202.0,CMR,Sub-Saharan Africa,Cameroon
UNFCCC.party.207.0,CAN,North America,Canada
UNFCCC.party.21.0,DZA,Middle East & North Africa,Algeria
UNFCCC.party.214.0,CAN,North America,Canada
UNFCCC.party.22.0,DZA,Middle East & North Africa,Algeria
UNFCCC.party.238.0,CHN,East Asia & Pacific,China
CCLW.executive.1386.0,ITA,Europe & Central Asia,Italy
CCLW.executive.1392.2622,ITA,Europe & Central Asia,Italy
CCLW.executive.1396.2631,ITA,Europe & Central Asia,Italy
CCLW.executive.1400.2477,ITA,Europe & Central Asia,Italy
CCLW.executive.1423.4649,KAZ,Europe & Central Asia,Kazakhstan
CCLW.executive.1425.2629,KAZ,Europe & Central Asia,Kazakhstan
CCLW.executive.1445.2421,MDV,South Asia,Maldives
CCLW.executive.1475.3002,MAR,Middle East & North Africa,Morocco
CCLW.executive.1477.2403,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.1483.2404,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.1489.0,MMR,East Asia & Pacific,Myanmar
CCLW.executive.1528.2367,PAK,South Asia,Pakistan
CCLW.executive.1534.1800,PER,Latin America & Caribbean,Peru
CCLW.executive.1584.2317,ROU,Europe & Central Asia,Romania
CCLW.executive.1590.2545,RUS,Europe & Central Asia,Russia
CCLW.executive.1605.2299,RWA,Sub-Saharan Africa,Rwanda
CCLW.executive.1618.2286,SGP,East Asia & Pacific,Singapore
CCLW.executive.1634.2453,SVK,Europe & Central Asia,Slovakia
CCLW.executive.1643.1488,ZAF,Sub-Saharan Africa,South Africa
CCLW.executive.1660.2241,ESP,Europe & Central Asia,Spain
CCLW.executive.1674.3158,ESP,Europe & Central Asia,Spain
